ID_transcript	relative_PTC_position_in_exon
ENST00000545530.1	0.2719941348973607
ENST00000343949.5	0.56158940397351
ENST00000550826.1	0.0
ENST00000441304.2	0.9538294405214557
ENST00000439326.3	0.7106988645450184
ENST00000596883.1	0.8599033816425121
ENST00000339302.4	0.373469387755102
ENST00000430298.2	0.9839112343966713
ENST00000425827.1	0.0
ENST00000398616.2	0.18600682593856654
ENST00000343979.4	0.4658454647256439
ENST00000597691.1	0.05755395683453238
ENST00000598225.1	0.873015873015873
ENST00000540038.1	0.10730858468677494
ENST00000458122.3	0.14214046822742474
ENST00000446165.1	0.9589823468328141
ENST00000343325.4	0.6335714285714286
ENST00000548381.1	0.9238095238095239
ENST00000553179.1	0.9238095238095239
ENST00000547481.1	0.2545454545454545
ENST00000425834.3	0.5671641791044776
ENST00000242796.4	0.5162337662337663
ENST00000418543.3	0.517799352750809
ENST00000357332.3	0.6257142857142857
ENST00000591090.1	0.6257142857142857
ENST00000552539.1	0.720353982300885
ENST00000549706.1	0.4357615894039735
ENST00000042931.1	0.4701492537313433
ENST00000553030.1	0.4721189591078067
ENST00000302754.4	0.272877618522602
ENST00000221486.4	0.5533980582524272
ENST00000591495.1	0.15315315315315314
ENST00000588379.1	0.27692307692307694
ENST00000251472.4	0.06035767511177347
ENST00000590445.1	0.023121387283236993
ENST00000590530.1	0.5813953488372093
ENST00000590472.1	0.77431906614786
ENST00000591470.1	0.8472803347280334
ENST00000422947.2	0.8542914171656687
ENST00000222214.5	0.8542914171656687
ENST00000457854.1	0.8395522388059702
ENST00000591050.1	0.5424528301886793
ENST00000316448.5	0.7422680412371134
ENST00000586967.1	0.6521739130434783
ENST00000586760.1	0.9154013015184381
ENST00000593114.1	0.9210526315789473
ENST00000591499.1	0.905511811023622
ENST00000586375.1	0.5338345864661654
ENST00000541222.1	0.6606606606606606
ENST00000592268.1	0.8274809160305343
ENST00000590881.1	0.8285280728376327
ENST00000316856.3	0.8355167394468704
ENST00000586534.1	0.839943342776204
ENST00000585548.1	0.08333333333333333
ENST00000317060.2	0.8203812316715543
ENST00000586797.1	0.7344632768361582
ENST00000585382.1	0.8918918918918919
ENST00000360105.4	0.21978021978021978
ENST00000397661.2	0.21978021978021978
ENST00000587260.1	0.21978021978021978
ENST00000587760.1	0.21978021978021978
ENST00000585575.1	0.0
ENST00000592199.1	0.0
ENST00000588228.1	0.8833333333333333
ENST00000358552.3	0.9966354241768806
ENST00000292431.4	0.9134936539746159
ENST00000585663.1	0.5709342560553633
ENST00000588173.1	0.35799522673031026
ENST00000292433.3	0.5346232179226069
ENST00000587885.1	0.3394097222222222
ENST00000589096.1	0.7468706536856745
ENST00000588809.1	0.3407202216066482
ENST00000585844.1	0.7983425414364641
ENST00000221554.8	0.3190883190883191
ENST00000586600.1	0.32294617563739375
ENST00000040663.6	0.785234899328859
ENST00000319545.8	0.9259602036094401
ENST00000588841.1	0.8835616438356164
ENST00000588858.1	0.7535211267605634
ENST00000592760.1	0.7867647058823529
ENST00000221576.4	0.6412776412776413
ENST00000588234.1	0.6430317848410758
ENST00000593274.1	0.6439024390243903
ENST00000440752.2	0.20683287165281625
ENST00000590508.1	0.20683287165281625
ENST00000254323.2	0.5787150564001962
ENST00000339133.5	0.0
ENST00000397555.2	0.8063492063492064
ENST00000586955.1	0.2540983606557377
ENST00000589606.1	0.9295774647887324
ENST00000587508.1	0.9574468085106383
ENST00000318003.7	0.9603174603174603
ENST00000591802.1	0.8741007194244604
ENST00000587307.1	0.6583850931677019
ENST00000254337.6	0.8904382470119522
ENST00000585987.1	0.8865546218487395
ENST00000431365.2	0.28313253012048195
ENST00000263379.2	0.7676646706586826
ENST00000590772.1	0.9375
ENST00000269720.2	0.952112676056338
ENST00000587086.1	0.952247191011236
ENST00000358600.3	0.8415300546448088
ENST00000242786.5	0.9538950715421304
ENST00000357355.3	0.9541864139020537
ENST00000591461.1	0.1
ENST00000242783.6	0.2697841726618705
ENST00000342216.4	0.28771929824561404
ENST00000586237.1	0.2862595419847328
ENST00000598918.1	0.09803921568627451
ENST00000598987.1	0.09803921568627451
ENST00000598333.1	0.2608695652173913
ENST00000436007.2	0.45493562231759654
ENST00000596073.1	0.45493562231759654
ENST00000601187.1	0.45493562231759654
ENST00000215567.5	0.45726495726495725
ENST00000600083.1	0.461864406779661
ENST00000551730.1	0.7658227848101266
ENST00000339847.5	0.4954128440366973
ENST00000417570.1	0.6292134831460674
ENST00000397439.2	0.9758139534883721
ENST00000547437.1	0.9762122598353157
ENST00000597007.1	0.9552715654952076
ENST00000601134.1	0.8665919282511211
ENST00000598161.1	0.8961748633879781
ENST00000536363.1	0.27158034528552455
ENST00000292530.6	0.7019021739130434
ENST00000540689.2	0.9957215091404122
ENST00000248072.3	0.0
ENST00000292574.3	0.3768844221105528
ENST00000221740.1	0.0
ENST00000427043.3	0.9549393414211439
ENST00000209540.2	0.07091055600322321
ENST00000600252.1	0.714992927864215
ENST00000600440.1	0.7171929824561404
ENST00000342784.2	0.7177871148459384
ENST00000601005.2	0.8268101761252447
ENST00000269703.3	0.8269794721407625
ENST00000587360.1	0.22641509433962265
ENST00000592424.1	0.27741935483870966
ENST00000585846.1	0.7005444646098004
ENST00000586182.2	0.8178807947019867
ENST00000591058.1	0.8927178153446034
ENST00000221307.8	0.9542302357836339
ENST00000517734.1	0.22641509433962265
ENST00000548237.1	0.22641509433962265
ENST00000548435.1	0.22641509433962265
ENST00000547332.1	0.7874015748031497
ENST00000324632.10	0.25316455696202533
ENST00000550308.1	0.33458646616541354
ENST00000305899.3	0.05933852140077821
ENST00000305892.1	0.0
ENST00000308940.8	0.07603890362511052
ENST00000322107.1	0.0
ENST00000592822.1	0.5
ENST00000588032.1	0.43448275862068964
ENST00000538887.1	0.844106463878327
ENST00000344824.6	0.844106463878327
ENST00000300933.4	0.9492888064316636
ENST00000586682.1	0.8596491228070176
ENST00000300935.3	0.9545004945598418
ENST00000589463.1	0.35877862595419846
ENST00000535834.1	0.29878048780487804
ENST00000586872.1	0.8582317073170732
ENST00000587963.1	0.7613636363636364
ENST00000591154.1	0.8121212121212121
ENST00000593154.2	0.6855253490080823
ENST00000588246.1	0.6866764275256223
ENST00000253680.6	0.6516754850088183
ENST00000397372.4	0.6516754850088183
ENST00000587351.1	0.7755102040816326
ENST00000585831.1	0.13008130081300814
ENST00000588367.1	0.8787878787878788
ENST00000589852.1	0.90646492434663
ENST00000263384.7	0.9413287316652287
ENST00000429941.2	0.9407008086253369
ENST00000541844.1	0.9558232931726908
ENST00000590756.1	0.9558232931726908
ENST00000444449.2	0.9763948497854077
ENST00000291439.3	0.9764957264957265
ENST00000586543.1	0.5656565656565656
ENST00000592003.1	0.6014851485148515
ENST00000248071.5	0.8280943025540275
ENST00000596592.1	0.8493150684931506
ENST00000221671.3	0.36036036036036034
ENST00000593380.1	0.9369369369369369
ENST00000594035.1	0.36036036036036034
ENST00000601109.1	0.7297297297297297
ENST00000601288.1	0.36036036036036034
ENST00000187762.2	0.8795755968169762
ENST00000599479.1	0.7590361445783133
ENST00000438489.2	0.5151515151515151
ENST00000518676.1	0.5303030303030303
ENST00000339803.6	0.8227326266195524
ENST00000379808.3	0.9935217903415783
ENST00000523826.1	0.8227326266195524
ENST00000549814.1	0.8563245823389022
ENST00000552788.1	0.8828793774319066
ENST00000524140.2	0.996252129471891
ENST00000596802.1	0.9238451935081149
ENST00000596638.1	0.43532338308457713
ENST00000595541.1	0.5043103448275862
ENST00000248054.5	0.875876956287102
ENST00000379803.1	0.8760775862068966
ENST00000248076.3	0.6544675239037256
ENST00000599210.1	0.5387673956262425
ENST00000602158.1	0.6126126126126126
ENST00000397274.2	0.007194244604316547
ENST00000595618.1	0.007194244604316547
ENST00000597073.1	0.9179424372320881
ENST00000594824.1	0.701223902087833
ENST00000598419.1	0.24675324675324675
ENST00000594724.1	0.8205128205128205
ENST00000601662.1	0.8205128205128205
ENST00000600970.1	0.0
ENST00000595101.1	0.9832483612527313
ENST00000379776.4	0.9090909090909091
ENST00000445667.2	0.08080808080808081
ENST00000263897.5	0.08080808080808081
ENST00000596136.1	0.9090909090909091
ENST00000598172.1	0.9030303030303031
ENST00000599286.1	0.9811320754716981
ENST00000601529.1	0.1509433962264151
ENST00000598068.1	0.7678571428571429
ENST00000597836.1	0.6629834254143646
ENST00000215061.4	0.7067307692307693
ENST00000600826.1	0.5241635687732342
ENST00000595573.1	0.4320388349514563
ENST00000600232.1	0.6904761904761905
ENST00000601171.1	0.0
ENST00000594247.1	0.6583333333333333
ENST00000601232.1	0.9789473684210527
ENST00000595632.1	0.37920489296636084
ENST00000447614.2	0.5857142857142857
ENST00000359435.4	0.5873983739837398
ENST00000598188.1	0.5873983739837398
ENST00000601043.1	0.5873983739837398
ENST00000598567.1	0.7980132450331126
ENST00000596542.1	0.9863945578231292
ENST00000433424.2	0.7672955974842768
ENST00000404261.4	0.7672955974842768
ENST00000594072.1	0.6371308016877637
ENST00000598347.1	0.38191881918819187
ENST00000394458.3	0.8641390205371248
ENST00000404085.1	0.8641390205371248
ENST00000594999.1	0.40668523676880225
ENST00000600434.1	0.4350132625994695
ENST00000595444.1	0.5644171779141104
ENST00000252602.1	0.6853766617429837
ENST00000602206.1	0.8722222222222222
ENST00000593466.1	0.3854748603351955
ENST00000596582.1	0.3854748603351955
ENST00000359866.4	0.9707057256990679
ENST00000600610.1	0.7874015748031497
ENST00000601213.1	0.7558139534883721
ENST00000602165.1	0.7558139534883721
ENST00000594018.1	0.35664335664335667
ENST00000598493.1	0.6
ENST00000361619.5	0.5408163265306123
ENST00000358792.7	0.5863970588235294
ENST00000600625.1	0.8192771084337349
ENST00000324894.8	0.8210023866348448
ENST00000528515.1	0.5714285714285714
ENST00000543795.1	0.25301204819277107
ENST00000392702.2	0.845
ENST00000594784.1	0.845
ENST00000317040.7	0.8453865336658354
ENST00000529939.1	0.6327160493827161
ENST00000600277.1	0.3432642487046632
ENST00000600297.1	0.3432642487046632
ENST00000599380.1	0.4175824175824176
ENST00000442725.1	0.0
ENST00000599965.1	0.647191011235955
ENST00000598424.1	0.704331450094162
ENST00000252595.7	0.9083479276123759
ENST00000594761.1	0.6138613861386139
ENST00000252603.2	0.6017441860465116
ENST00000595782.1	0.6017441860465116
ENST00000300971.2	0.0
ENST00000600519.1	0.9148665819567979
ENST00000595684.1	0.34332425068119893
ENST00000600871.1	0.3563218390804598
ENST00000352727.3	0.5274261603375527
ENST00000599124.1	0.5294117647058824
ENST00000332386.5	0.5333333333333333
ENST00000599164.1	0.5409836065573771
ENST00000449408.2	0.22118380062305296
ENST00000601861.1	0.2331288343558282
ENST00000335393.4	0.5247148288973384
ENST00000252599.4	0.8652875882946519
ENST00000596637.1	0.0775
ENST00000594365.1	0.5841584158415841
ENST00000593593.1	0.058823529411764705
ENST00000600608.1	0.7122641509433962
ENST00000594212.1	0.04878048780487805
ENST00000544059.2	0.2857142857142857
ENST00000597000.1	0.3541666666666667
ENST00000324096.4	0.36213991769547327
ENST00000594202.1	0.9024390243902439
ENST00000595033.1	0.8698224852071006
ENST00000597512.1	0.9133858267716536
ENST00000596536.1	0.9194139194139194
ENST00000596951.1	0.920863309352518
ENST00000252771.7	0.9225352112676056
ENST00000389133.4	0.9225352112676056
ENST00000539407.1	0.9225352112676056
ENST00000600676.1	0.9225352112676056
ENST00000595387.1	0.16767371601208458
ENST00000318683.6	0.6353408338848445
ENST00000599870.1	0.3082706766917293
ENST00000599898.1	0.3611111111111111
ENST00000222247.5	0.36551724137931035
ENST00000600147.1	0.9528907922912205
ENST00000222248.3	0.8877481177275839
ENST00000445755.2	0.5174825174825175
ENST00000597436.1	0.5714285714285714
ENST00000222249.9	0.8682572614107884
ENST00000222250.4	0.9554247266610597
ENST00000379656.3	0.9554247266610597
ENST00000609494.1	0.847457627118644
ENST00000262811.6	0.7860855657736905
ENST00000426902.1	0.8481675392670157
ENST00000464016.3	0.42168674698795183
ENST00000593731.1	0.8528784648187633
ENST00000222254.8	0.8575361321403991
ENST00000407280.3	0.7686567164179104
ENST00000599612.2	0.9246298788694481
ENST00000596962.1	0.47413793103448276
ENST00000600283.2	0.47413793103448276
ENST00000595066.1	0.5021097046413502
ENST00000597431.2	0.5589225589225589
ENST00000252813.5	0.7981072555205048
ENST00000269919.6	0.9707272450068608
ENST00000604499.2	0.6842105263157895
ENST00000597663.2	0.14285714285714285
ENST00000595552.2	0.6363636363636364
ENST00000252809.3	0.27078651685393257
ENST00000601614.2	0.41379310344827586
ENST00000607020.1	0.6190476190476191
ENST00000270061.7	0.9159420289855073
ENST00000348495.6	0.9159420289855073
ENST00000593641.3	0.8144927536231884
ENST00000599699.2	0.9159420289855073
ENST00000598830.1	0.05714285714285714
ENST00000599000.1	0.2903225806451613
ENST00000595073.1	0.17328519855595667
ENST00000600654.1	0.20209059233449478
ENST00000600099.1	0.8783783783783784
ENST00000599319.1	0.279874213836478
ENST00000601630.1	0.7477973568281938
ENST00000222307.4	0.7653688524590164
ENST00000602094.1	0.7653688524590164
ENST00000539106.1	0.76751269035533
ENST00000540691.1	0.76751269035533
ENST00000596272.1	0.24528301886792453
ENST00000599595.1	0.010638297872340425
ENST00000598780.1	0.17699115044247787
ENST00000596304.1	0.3586206896551724
ENST00000596273.1	0.45930232558139533
ENST00000595158.1	0.4745762711864407
ENST00000430157.2	0.4945652173913043
ENST00000597451.1	0.4945652173913043
ENST00000599551.1	0.4945652173913043
ENST00000595683.1	0.4972972972972973
ENST00000442744.2	0.9626955475330926
ENST00000594527.1	0.08695652173913043
ENST00000601736.1	0.7721518987341772
ENST00000595490.1	0.9271255060728745
ENST00000358607.6	0.6842105263157895
ENST00000450195.2	0.6842105263157895
ENST00000262817.3	0.7945425361155698
ENST00000600490.1	0.7971473851030111
ENST00000600657.1	0.41237113402061853
ENST00000595182.1	0.8133333333333334
ENST00000595423.1	0.0
ENST00000300976.4	0.44232804232804235
ENST00000599006.1	0.9424460431654677
ENST00000601916.1	0.7249022164276402
ENST00000321949.8	0.7298335467349552
ENST00000594658.1	0.7298335467349552
ENST00000338797.6	0.9579932311367708
ENST00000262803.5	0.02459016393442623
ENST00000599848.1	0.02459016393442623
ENST00000593361.1	0.8076923076923077
ENST00000602113.1	0.8076923076923077
ENST00000594021.1	0.38823529411764707
ENST00000595858.1	0.18181818181818182
ENST00000598972.1	0.18181818181818182
ENST00000438170.2	0.6081081081081081
ENST00000247003.4	0.6232464929859719
ENST00000539985.1	0.2645161290322581
ENST00000535758.1	0.5180722891566265
ENST00000535288.1	0.0
ENST00000545091.1	0.9825479930191972
ENST00000540634.1	0.12396694214876033
ENST00000546344.1	0.12396694214876033
ENST00000392336.3	0.5440860215053763
ENST00000535478.1	0.6059479553903345
ENST00000535795.1	0.8901251738525731
ENST00000269932.6	0.7146702557200538
ENST00000392335.2	0.7217847769028871
ENST00000535612.1	0.7217847769028871
ENST00000318596.7	0.8676153514445882
ENST00000536253.1	0.40540540540540543
ENST00000407360.3	0.5424836601307189
ENST00000392324.4	0.6774193548387096
ENST00000456252.3	0.6774193548387096
ENST00000353145.1	0.6818181818181818
ENST00000303088.4	0.6818181818181818
ENST00000544923.1	0.6990291262135923
ENST00000588231.1	0.11042944785276074
ENST00000538881.1	0.4727272727272727
ENST00000252575.6	0.9412241588974463
ENST00000392313.6	0.9638848218643241
ENST00000262815.8	0.9757058437294813
ENST00000418032.3	0.7709923664122137
ENST00000609040.1	0.9354838709677419
ENST00000537887.1	0.6418732782369146
ENST00000429563.2	0.6904761904761905
ENST00000358713.3	0.9637175551214067
ENST00000404158.1	0.9637175551214067
ENST00000252577.5	0.963758015054363
ENST00000360315.3	0.963758015054363
ENST00000502506.2	0.02553191489361702
ENST00000606722.1	0.17582417582417584
ENST00000428459.2	0.35514018691588783
ENST00000507754.4	0.3769633507853403
ENST00000252576.5	0.39593908629441626
ENST00000503283.1	0.9056224899598394
ENST00000512771.3	0.17592592592592593
ENST00000608404.1	0.48628884826325414
ENST00000555938.1	0.48628884826325414
ENST00000436027.5	0.21455938697318008
ENST00000514277.4	0.21755725190839695
ENST00000291495.5	0.21591672263263936
ENST00000586018.1	0.21591672263263936
ENST00000444249.2	0.016666666666666666
ENST00000415784.2	0.025261324041811847
ENST00000318110.5	0.18499635833940276
ENST00000592502.1	0.741271676300578
ENST00000585565.1	0.16159695817490494
ENST00000355650.4	0.4144434222631095
ENST00000589717.1	0.6021875
ENST00000586021.1	0.7666666666666667
ENST00000591366.1	0.3415841584158416
ENST00000592160.1	0.8533872598584429
ENST00000343769.5	0.316339323025491
ENST00000473524.1	0.9708029197080292
ENST00000418063.2	0.19888381532217148
ENST00000469078.1	0.0967741935483871
ENST00000597083.1	0.6472148541114059
ENST00000335117.8	0.6772546795235395
ENST00000360204.5	0.8660933660933661
ENST00000594534.1	0.002551020408163265
ENST00000344519.8	0.0
ENST00000425625.1	0.0
ENST00000597314.1	0.2839506172839506
ENST00000596476.1	0.9632432432432433
ENST00000300540.3	0.9710884353741497
ENST00000601284.1	0.0
ENST00000345030.6	0.0
ENST00000328178.8	0.20225294418842807
ENST00000601023.1	0.20225294418842807
ENST00000595401.1	0.9620346479911537
ENST00000599548.1	0.819047619047619
ENST00000261560.5	0.5934483767183387
ENST00000597922.1	0.6826666666666666
ENST00000600435.1	0.2665060240963855
ENST00000600770.1	0.9551807228915663
ENST00000601416.1	0.9551807228915663
ENST00000596143.1	0.7599747673868475
ENST00000597086.1	0.0
ENST00000291770.7	0.9848024316109423
ENST00000596053.1	0.37540453074433655
ENST00000599296.1	0.379746835443038
ENST00000600692.1	0.9366916269571137
ENST00000311048.7	0.5824208345664398
ENST00000594425.1	0.9289617486338798
ENST00000597492.1	0.9021739130434783
ENST00000594245.1	0.8747152619589977
ENST00000311015.3	0.9508110936682366
ENST00000597810.1	0.7643097643097643
ENST00000380870.4	0.9494799405646359
ENST00000596815.1	0.1314878892733564
ENST00000599461.1	0.8766968325791855
ENST00000339914.6	0.9585218702865762
ENST00000596302.1	0.2619047619047619
ENST00000594390.1	0.973661852166525
ENST00000355504.4	0.5127058823529411
ENST00000392288.2	0.5555793991416309
ENST00000600810.1	0.21904761904761905
ENST00000358491.4	0.0
ENST00000597078.1	0.4864864864864865
ENST00000594385.1	0.8845588235294117
ENST00000435820.2	0.13333333333333333
ENST00000597796.1	0.13333333333333333
ENST00000600162.1	0.65625
ENST00000594947.1	0.581787039680274
ENST00000601693.1	0.0
ENST00000456783.2	0.6214470284237726
ENST00000593635.1	0.34810126582278483
ENST00000599195.1	0.8162962962962963
ENST00000597761.2	0.34034907597535935
ENST00000496398.1	0.08075117370892018
ENST00000354585.4	0.06626506024096386
ENST00000531821.2	0.9337194337194337
ENST00000525354.2	0.9065217391304348
ENST00000594466.1	0.2414759458197104
ENST00000322487.7	0.0
ENST00000575986.1	0.9155045118949959
ENST00000334589.5	0.9901477832512315
ENST00000595187.1	0.31666666666666665
ENST00000594886.1	0.873015873015873
ENST00000339642.6	0.8345864661654135
ENST00000342944.6	0.5188179537217731
ENST00000357002.4	0.5202890494719289
ENST00000335523.7	0.8609794628751974
ENST00000586823.1	0.852017937219731
ENST00000591061.1	0.7868852459016393
ENST00000392279.3	0.7433962264150943
ENST00000585603.1	0.7553956834532374
ENST00000221770.3	0.9317611640742599
ENST00000592810.1	0.16094210009813542
ENST00000436066.3	0.4764237599510104
ENST00000576532.1	0.6563380281690141
ENST00000444983.2	0.7809694793536804
ENST00000357943.5	0.8128834355828221
ENST00000262643.3	0.8131699846860643
ENST00000585655.1	0.9118457300275482
ENST00000574666.1	0.0
ENST00000574110.1	0.8205128205128205
ENST00000575242.1	0.5651465798045603
ENST00000573052.1	0.7317073170731707
ENST00000542441.2	0.7761377613776138
ENST00000312051.6	0.7772337821297429
ENST00000392271.1	0.7772337821297429
ENST00000360605.4	0.6477987421383647
ENST00000355537.3	0.9922394678492239
ENST00000598480.1	0.0
ENST00000355898.5	0.31843575418994413
ENST00000544431.1	0.8799212598425197
ENST00000311921.4	0.926060606060606
ENST00000587077.2	0.8947638603696099
ENST00000588648.3	0.9078947368421053
ENST00000592832.2	0.9621212121212122
ENST00000342179.5	0.957742782152231
ENST00000392250.2	0.957742782152231
ENST00000586987.1	0.9934486373165619
ENST00000221784.4	0.9340659340659341
ENST00000419343.3	0.8580521960534692
ENST00000592786.1	0.5633802816901409
ENST00000379316.3	0.5909090909090909
ENST00000586035.1	0.7080745341614907
ENST00000590247.2	0.7298850574712644
ENST00000334176.3	0.4593847217421362
ENST00000397061.3	0.899706457925636
ENST00000421545.2	0.9626865671641791
ENST00000444215.2	0.34782608695652173
ENST00000564769.1	0.7722007722007722
ENST00000254262.5	0.8421052631578947
ENST00000590281.1	0.34120734908136485
ENST00000589646.1	0.4009546539379475
ENST00000590179.1	0.5377532228360957
ENST00000588258.1	0.8598548297040759
ENST00000592165.1	0.8619246861924686
ENST00000170564.2	0.9271844660194175
ENST00000592765.1	0.7049180327868853
ENST00000361680.2	0.6666666666666666
ENST00000355868.3	0.5588972431077694
ENST00000592484.1	0.0
ENST00000253193.7	0.26625
ENST00000284000.4	0.8452851496329757
ENST00000585933.2	0.8452851496329757
ENST00000434302.1	0.2869116698903933
ENST00000262622.4	0.28737113402061853
ENST00000438847.3	0.28737113402061853
ENST00000587559.1	0.0
ENST00000590385.2	0.29948364888123924
ENST00000284006.6	0.9972306143001007
ENST00000588881.1	0.12222222222222222
ENST00000589786.1	0.7683284457478006
ENST00000430256.3	0.8912594631796283
ENST00000589878.1	0.7722772277227723
ENST00000433627.5	0.5892857142857143
ENST00000540746.2	0.5892857142857143
ENST00000544216.3	0.9893023255813953
ENST00000299505.6	0.8952024498128616
ENST00000592144.1	0.6836734693877551
ENST00000586425.1	0.9306666666666666
ENST00000356487.5	0.6838407494145199
ENST00000588991.2	0.6889400921658986
ENST00000415930.3	0.9401330376940134
ENST00000246535.3	0.2655367231638418
ENST00000587065.2	0.2696629213483146
ENST00000607361.1	0.7204301075268817
ENST00000586313.1	0.14
ENST00000592791.1	0.49441340782122906
ENST00000439527.2	0.7870588235294118
ENST00000246548.4	0.8006607929515418
ENST00000585928.1	0.9701492537313433
ENST00000270288.6	0.8667935299714558
ENST00000590071.2	0.9775064267352185
ENST00000507959.1	0.5617433414043583
ENST00000505365.2	0.9247088186356073
ENST00000509528.1	0.7335640138408305
ENST00000446502.2	0.5264423076923077
ENST00000423823.2	0.5395044413277232
ENST00000505242.1	0.5397196261682243
ENST00000457781.2	0.5407925407925408
ENST00000595708.1	0.0
ENST00000459757.2	0.05650793650793651
ENST00000492450.1	0.05650793650793651
ENST00000392232.3	0.3427686864219372
ENST00000601957.1	0.9493670886075949
ENST00000601142.1	0.09574468085106383
ENST00000303586.7	0.16795466254507985
ENST00000426813.2	0.16838311019567456
ENST00000439785.1	0.17051874678993323
ENST00000424536.2	0.4704225352112676
ENST00000600231.1	0.5866666666666667
ENST00000504615.2	0.780952380952381
ENST00000317991.5	0.780952380952381
ENST00000411896.2	0.780952380952381
ENST00000599564.1	0.7819905213270142
ENST00000415950.3	0.2230869001297017
ENST00000262631.5	0.07042253521126761
ENST00000595652.1	0.07042253521126761
ENST00000597419.1	0.8770226537216829
ENST00000262626.2	0.8819875776397516
ENST00000392226.1	0.8819875776397516
ENST00000313865.6	0.3194006309148265
ENST00000454903.2	0.7471783295711061
ENST00000603449.1	0.7471783295711061
ENST00000605552.1	0.8208
ENST00000406242.3	0.5593607305936074
ENST00000605677.1	0.6295585412667947
ENST00000605550.1	0.8895027624309392
ENST00000604804.1	0.9080459770114943
ENST00000603524.1	0.9241706161137441
ENST00000535103.1	0.9245283018867925
ENST00000406988.1	0.9245283018867925
ENST00000604255.1	0.9252336448598131
ENST00000603181.1	0.9259259259259259
ENST00000604621.1	0.9259259259259259
ENST00000346446.5	0.981859410430839
ENST00000344013.6	0.981859410430839
ENST00000435734.2	0.981859410430839
ENST00000604404.1	0.9818799546998868
ENST00000351325.4	0.5686274509803921
ENST00000455515.2	0.5686274509803921
ENST00000588607.1	0.5686274509803921
ENST00000588715.1	0.5686274509803921
ENST00000589121.1	0.5686274509803921
ENST00000589209.1	0.5769230769230769
ENST00000588081.1	0.9333333333333333
ENST00000586063.1	0.8625
ENST00000588265.1	0.9116465863453815
ENST00000270310.2	0.9459459459459459
ENST00000496493.1	0.8625
ENST00000392218.2	0.8115942028985508
ENST00000592290.1	0.391304347826087
ENST00000588699.1	0.02824858757062147
ENST00000543307.1	0.6627450980392157
ENST00000541435.2	0.8327645051194539
ENST00000590686.1	0.8361204013377926
ENST00000423817.3	0.8434504792332268
ENST00000342879.3	0.8439490445859873
ENST00000392217.3	0.8444444444444444
ENST00000392219.2	0.8454258675078864
ENST00000601623.1	0.09937888198757763
ENST00000361790.3	0.7426470588235294
ENST00000427250.1	0.7463768115942029
ENST00000360798.3	0.7463768115942029
ENST00000602122.1	0.7463768115942029
ENST00000605618.1	0.7463768115942029
ENST00000347609.4	0.7482014388489209
ENST00000354900.3	0.75
ENST00000602164.1	0.86
ENST00000597671.1	0.9401709401709402
ENST00000594064.1	0.356353591160221
ENST00000379134.3	0.0
ENST00000599471.1	0.822
ENST00000222305.3	0.862015503875969
ENST00000595068.1	0.8624420401854714
ENST00000343550.5	0.8626543209876543
ENST00000222304.3	0.4057142857142857
ENST00000598398.1	0.4926829268292683
ENST00000597035.1	0.0
ENST00000361922.4	0.2727272727272727
ENST00000392213.3	0.6809338521400778
ENST00000537831.2	0.6809338521400778
ENST00000599717.1	0.7630057803468208
ENST00000601769.1	0.11979166666666667
ENST00000594349.1	0.25555555555555554
ENST00000594125.1	0.9875
ENST00000544992.2	0.44047619047619047
ENST00000594250.1	0.345
ENST00000419549.2	0.6391184573002755
ENST00000270311.6	0.8339670468948035
ENST00000341773.6	0.8339670468948035
ENST00000085219.5	0.8339670468948035
ENST00000536635.2	0.8339670468948035
ENST00000246553.2	0.010845986984815618
ENST00000594310.1	0.060118543607112614
ENST00000327809.4	0.3451713395638629
ENST00000597214.1	0.060118543607112614
ENST00000454971.1	0.34476309226932667
ENST00000599180.2	0.5163175840233805
ENST00000246549.2	0.5160975609756098
ENST00000586334.1	0.3020833333333333
ENST00000222286.4	0.6697247706422018
ENST00000593027.2	0.1694915254237288
ENST00000392205.1	0.5503597122302158
ENST00000222284.5	0.3910891089108911
ENST00000392204.2	0.3910891089108911
ENST00000592291.1	0.3170731707317073
ENST00000424522.1	0.6173469387755102
ENST00000379045.2	0.6076923076923076
ENST00000587439.1	0.6076923076923076
ENST00000203166.5	0.952689041649818
ENST00000590994.1	0.6836363636363636
ENST00000589871.1	0.4371859296482412
ENST00000589559.1	0.44554455445544555
ENST00000592202.1	0.47417840375586856
ENST00000360475.4	0.5371900826446281
ENST00000586618.1	0.5371900826446281
ENST00000262633.4	0.5409836065573771
ENST00000588161.1	0.5409836065573771
ENST00000591135.1	0.5548098434004475
ENST00000403402.1	0.0
ENST00000402764.2	0.0867579908675799
ENST00000379023.4	0.0867579908675799
ENST00000379026.2	0.0867579908675799
ENST00000479824.1	0.0867579908675799
ENST00000392201.1	0.5984848484848485
ENST00000590618.1	0.9130434782608695
ENST00000592141.1	0.7165775401069518
ENST00000246554.3	0.8014981273408239
ENST00000379013.2	0.0963855421686747
ENST00000222275.2	0.9102040816326531
ENST00000481182.1	0.8353658536585366
ENST00000262630.3	0.5107142857142857
ENST00000392197.2	0.5107142857142857
ENST00000341701.1	0.0
ENST00000222270.7	0.5385906040268457
ENST00000420124.1	0.5385906040268457
ENST00000591949.1	0.5958188153310104
ENST00000222266.2	0.5304054054054054
ENST00000587708.2	0.5397350993377483
ENST00000591613.2	0.9866666666666667
ENST00000595455.1	0.0
ENST00000591163.1	0.3360655737704918
